time	leftRight	frontBack	up	angular
2020-06-30 07:29:40.100	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.150	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.200	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.250	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.300	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.350	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.400	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.450	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.500	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.550	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.600	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.650	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.700	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.750	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.800	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.850	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.900	0.0	0.0	0.0	0.25
2020-06-30 07:29:40.950	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.000	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.050	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.100	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.150	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.200	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.250	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.300	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.350	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.400	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.450	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.500	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.550	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.600	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.650	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.700	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.750	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.800	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.850	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.900	0.0	0.0	0.0	0.25
2020-06-30 07:29:41.950	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.000	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.050	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.100	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.150	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.200	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.250	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.300	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.350	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.400	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.450	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.500	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.550	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.600	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.650	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.700	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.750	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.800	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.850	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.900	0.0	0.0	0.0	0.25
2020-06-30 07:29:42.950	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.000	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.050	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.100	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.150	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.200	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.250	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.300	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.350	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.400	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.450	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.500	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.550	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.600	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.650	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.700	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.750	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.800	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.850	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.900	0.0	0.0	0.0	0.25
2020-06-30 07:29:43.950	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.000	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.050	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.100	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.150	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.200	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.250	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.300	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.350	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.400	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.450	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.500	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.550	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.600	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.650	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.700	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.750	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.800	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.850	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.900	0.0	0.0	0.0	0.25
2020-06-30 07:29:44.950	0.0	0.0	0.0	0.25
2020-06-30 07:29:45.000	0.0	0.0	0.0	0.25
2020-06-30 07:29:45.050	0.0	0.0	0.0	0.25
2020-06-30 07:29:45.100	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.150	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.200	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.250	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.300	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.350	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.400	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.450	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.500	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.550	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.600	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.650	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.700	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.750	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.800	0.0	0.0	0.0	0.0
