time	leftRight	frontBack	up	angular
2016-03-31 12:29:29.625	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.630	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.635	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.640	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.645	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.650	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.655	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.660	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.665	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.670	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.675	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.680	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.685	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.690	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.695	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.700	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.705	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.710	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.715	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.720	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.725	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.730	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.735	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.740	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.745	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.750	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.755	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.760	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.765	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.770	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.775	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.780	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.785	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.790	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.795	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.800	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.805	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.810	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.815	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.820	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.825	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.830	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.835	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.840	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.845	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.850	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.855	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.860	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.865	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.870	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.875	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.880	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.885	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.890	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.895	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.900	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.905	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.910	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.915	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.920	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.925	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.930	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.935	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.940	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.945	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.950	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.955	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.960	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.965	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.970	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.975	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.980	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.985	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.990	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.995	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.000	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.005	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.010	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.015	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.020	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.025	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.030	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.035	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.040	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.045	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.050	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.055	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.060	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.065	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.070	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.075	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.080	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.085	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.090	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.095	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.100	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.105	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.110	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.115	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.120	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.125	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.130	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.135	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.140	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.145	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.150	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.155	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.160	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.165	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.170	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.175	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.180	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.185	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.190	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.195	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.200	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.205	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.210	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.215	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.220	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.225	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.230	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.235	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.240	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.245	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.250	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.255	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.260	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.265	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.270	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.275	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.280	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.285	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.290	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.295	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.300	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.305	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.310	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.315	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.320	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.325	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.330	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.335	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.340	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.345	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.350	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.355	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.360	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.365	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.370	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.375	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.380	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.385	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.390	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.395	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.400	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.405	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.410	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.415	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.420	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.425	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.430	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.435	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.440	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.445	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.450	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.455	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.460	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.465	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.470	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.475	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.480	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.485	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.490	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.495	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.500	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.505	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.510	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.515	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.520	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.525	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.530	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.535	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.540	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.545	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.550	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.555	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.560	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.565	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.570	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.575	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.580	0.0	-0.25	0.0	0.0
2016-03-31 12:29:30.585	0.0	-0.25	0.0	0.0
