time	State	Battery_level	Magnetometer_x	Magnetometer_y	Magnetometer_z	Pressure	Temperature	Wind_speed	Wind_angle	Wind_compensation:pitch	Wind_compensation:roll	Pitch_y	Roll_x	Yaw_z	Altitude	Velocity_x	Velocity_y	Velocity_z	Acceleration_x	Acceleration_y	Acceleration_z	Motor_1_power	Motor_2_power	Motor_3_power	Motor_4_power	time_board
2020-06-30 07:29:36.050	7.0	65.0	32.1	8.3	-88.9	98832.8	345.0	0.0	0.0	0.0	0.0	35.8	-34.2	52328.8	0.0	-0.0164030522108078	-0.427610932290554	0.0	2070.4	2045.2	2576.8	70.0	70.0	70.0	70.0	204924300.6
2020-06-30 07:29:36.100	7.0	65.0	38.166666666666664	20.833333333333332	-91.16666666666667	98831.83333333333	345.0	0.0	0.0	0.0	0.0	48.333333333333336	-14.166666666666666	52299.0	0.0	0.802566001812617	-0.38355673019153375	0.0	2068.6666666666665	2034.6666666666667	2578.0	70.0	70.0	70.0	70.0	204976073.66666666
2020-06-30 07:29:36.150	7.0	65.0	24.2	9.0	-87.0	98833.4	345.0	0.0	0.0	0.0	0.0	50.3	-42.5	52307.0	0.0	1.0689882516860962	0.2467761043459177	0.0	2072.0	2041.2	2580.8	70.0	70.0	70.0	70.0	205024358.7
2020-06-30 07:29:36.200	7.0	65.0	30.0	9.6	-88.4	98835.5	345.0	0.0	0.0	0.0	0.0	64.0	-54.1	52288.6	0.0	0.942652302980423	-0.43508106749504805	0.0	2072.0	2044.4	2577.6	70.0	70.0	70.0	70.0	205074480.8
2020-06-30 07:29:36.250	7.0	65.0	32.3	10.3	-85.9	98831.3	345.0	0.0	0.0	0.0	0.0	73.3	-55.1	52285.8	0.0	0.8942424595355988	-0.15361962243914604	0.0	2071.2	2042.8	2579.6	70.0	70.0	70.0	70.0	205124419.7
2020-06-30 07:29:36.300	7.0	65.0	33.90909090909091	8.090909090909092	-90.63636363636364	98835.90909090909	345.0	0.0	0.0	0.0	0.0	77.54545454545455	-62.0	52286.0	0.0	0.17029131948947906	-0.4613987722180106	0.0	2069.818181818182	2043.6363636363637	2577.4545454545455	70.0	70.0	70.0	70.0	205177112.36363637
2020-06-30 07:29:36.350	7.0	65.0	28.0	13.6	-76.8	98832.0	345.0	0.0	0.0	0.0	0.0	80.0	-64.0	52288.7	0.0	-0.13095127940177917	-0.7107977986335754	0.0	2070.0	2044.0	2576.4	70.0	70.0	70.0	70.0	205229525.3
2020-06-30 07:29:36.400	7.0	65.0	27.444444444444443	17.666666666666668	-85.88888888888889	98834.66666666667	345.0	0.0	0.0	0.0	0.0	84.11111111111111	-63.888888888888886	52289.11111111111	0.0	-0.08494811018721925	-0.7124227351612515	0.0	2071.1111111111113	2042.6666666666667	2578.222222222222	70.22222222222223	70.22222222222223	70.22222222222223	70.22222222222223	205277231.33333334
2020-06-30 07:29:36.450	7.0	65.0	30.333333333333332	9.222222222222221	-88.77777777777777	98833.0	345.0	0.0	0.0	0.0	0.0	88.0	-67.44444444444444	52289.88888888889	0.0	-0.033573698769840926	-0.27949748034006916	0.0	2070.222222222222	2042.2222222222222	2577.777777777778	72.0	72.0	72.0	72.0	205322709.33333334
2020-06-30 07:29:36.500	7.0	65.0	31.875	7.125	-90.125	98834.0	345.0	0.0	0.0	0.0	0.0	90.75	-74.0	52281.5	0.0	-0.15674499608576298	-0.2133457539603114	0.0	2070.5	2042.5	2578.0	72.0	72.0	72.0	72.0	205378459.375
