	leftRight	frontBack	angular	Roll_Mean	Roll_SD	Roll_FFT_Mean_Real	Roll_FFT_Mean_Imag	Roll_FFT_SD	Pitch_Mean	Pitch_SD	Pitch_FFT_Mean_Real	Pitch_FFT_Mean_Imag	Pitch_FFT_SD	Yaw_Mean	Yaw_SD	Yaw_FFT_Mean_Real	Yaw_FFT_Mean_Imag	Yaw_FFT_SD
137	-0.25	0.0	0.0	-7205.912280701755	258.9879276941101	-7488.000000000003	9.573628439715034e-14	53921.12674082395	-577.5964912280701	311.01186639792394	-1063.0000000000002	6.382418959810022e-14	4837.3296352429825	4123.421052631579	42.17213987158	4164.0	0.0	30853.050821596236
138	-0.25	0.0	0.0	-6962.792452830188	60.176895989779645	-6812.000000000001	-8.58013869597102e-15	50232.00131390348	103.13207547169812	56.69249650388806	15.999999999999982	-1.6087760054945664e-14	856.6259393691041	3991.943396226415	40.88428913286384	4001.9999999999986	-4.29006934798551e-15	28786.455617182186
139	-0.25	0.0	0.0	-5444.345454545454	1737.132058811899	-6964.000000000001	-2.645802768793973e-13	41805.76026099753	209.87272727272727	80.57183233171043	199.0	1.653626730496233e-14	1655.2975563323953	4182.054545454545	83.57433668337497	4069.0	0.0	30753.11867112017
140	0.25	0.0	0.0	1523.7058823529412	5598.240278171113	-1468.0000000000005	-7.901492431692408e-13	121969.00183243281	150.39366515837105	728.621908641049	33.00000000000003	2.963059661884653e-13	15641.275811135101	3990.085972850679	154.5827161686607	4301.999999999999	1.3169154052820682e-13	83839.38328733102
141	0.25	0.0	0.0	7397.35294117647	539.2868865648053	5930.0	-3.566645889305601e-14	52634.87251813192	129.37254901960785	149.3456263477065	-108.0	-4.458307361632001e-14	1406.9278588470697	3734.470588235294	18.067794922996818	3736.9999999999995	2.2291536808160006e-15	26406.652173268765
142	0.25	0.0	0.0	7213.365384615385	482.44716844462533	7858.999999999999	-1.049416963584148e-13	51536.75079009154	149.01923076923077	215.58359884674894	441.0000000000001	-3.4980565452804934e-14	1837.67135255464	3714.096153846154	16.50321602152909	3719.999999999999	1.0931426704001542e-15	26523.391468664035
143	0.25	0.0	0.0	5062.12	544.45744149566	6161.000000000001	3.637978807091713e-14	35469.94106282107	-1125.54	485.4675358867986	-348.0000000000003	0.0	8660.5338749987	3800.74	40.14912701417055	3720.9999999999995	9.094947017729283e-15	26617.963558469306
144	0.25	0.0	0.0	6394.767857142857	1110.5354080524696	4640.999999999997	-1.2992781453898974e-13	48348.075763157314	-241.125	1059.8339503111526	-1673.0	-1.2992781453898974e-13	7959.828515740776	3865.089285714286	21.077473406556148	3856.0	3.045183153257572e-15	28665.92738775426
145	0.25	0.0	0.0	8154.901960784314	308.52427081581413	8156.999999999996	8.916614723264002e-14	57705.646387507004	1604.8823529411766	357.0823295554377	1598.9999999999993	7.133291778611202e-14	11632.029573552503	3624.921568627451	123.59228403120161	3813.9999999999986	4.458307361632001e-14	25619.82254036901
146	0.25	0.0	0.0	5420.66	1104.0839027900008	7241.999999999998	1.4551915228366852e-13	38440.61967502606	-1218.38	954.4367740191069	575.0000000000001	7.275957614183426e-14	10928.830861533175	3516.34	161.36512758337844	3449.9999999999995	2.7284841053187846e-14	24650.188335994517
