time	leftRight	frontBack	up	angular	State	Battery_level	Magnetometer_x	Magnetometer_y	Magnetometer_z	Pressure	Temperature	Wind_speed	Wind_angle	Wind_compensation:pitch	Wind_compensation:roll	Pitch_y	Roll_x	Yaw_z	Altitude	Velocity_x	Velocity_y	Velocity_z	Acceleration_x	Acceleration_y	Acceleration_z	Motor_1_power	Motor_2_power	Motor_3_power	Motor_4_power	time_board	_merge
1970-01-01 00:00:26.901	0.0	0.25	0.0	0.0	3	77	-69	25	-87	98505	526	0.10782522708177568	-63.518348693847656	0.0	0.0	7194.0	-255.0	-99446.0	751	-210.2779541015625	-63.59103775024414	0.0	2032.0	2044.0	2600.0	183	166	182	183	1548657755828	both
1970-01-01 00:00:26.930	0.0	0.25	0.0	0.0	3	77	-65	23	-81	98493	526	0.10646770894527437	-63.77698135375977	0.0	0.0	7387.0	-280.0	-99433.0	752	-255.33316040039062	-66.69312286376953	0.0	2072.0	2020.0	2576.0	179	169	180	187	1548671785736	both
1970-01-01 00:00:26.996	0.0	0.25	0.0	0.0	3	77	-63	23	-87	98487	526	0.10333409160375596	-63.10580825805664	0.0	0.0	7552.0	-419.0	-99399.0	754	-351.4715576171875	-72.77861785888672	0.0	2120.0	2072.0	2588.0	184	168	177	185	1548703851074	both
1970-01-01 00:00:27.026	0.0	0.25	0.0	0.0	3	77	-68	26	-86	98473	526	0.10058631002902983	-62.9166374206543	0.0	0.0	7495.0	-544.0	-99363.0	754	-407.9893493652344	-83.22607421875	0.0	2088.0	2052.0	2580.0	188	168	178	182	1548718881317	both
1970-01-01 00:00:27.057	0.0	0.25	0.0	0.0	3	77	-65	29	-89	98493	526	0.09840305894613266	-62.60860824584961	0.0	0.0	7368.0	-577.0	-99385.0	754	-456.23370361328125	-92.68968963623048	0.0	2032.0	1996.0	2580.0	184	174	173	184	1548732911285	both
1970-01-01 00:00:27.086	0.0	0.25	0.0	0.0	3	77	-73	21	-87	98476	526	0.09714850783348083	-61.84479522705078	0.0	0.0	7125.0	-620.0	-99365.0	756	-498.2326049804688	-92.1258316040039	0.0	2004.0	1952.0	2568.0	187	172	174	180	1548747941284	both
1970-01-01 00:00:27.151	0.0	0.25	0.0	0.0	3	77	-73	23	-85	98487	526	0.0936998575925827	-61.33120727539063	0.0	0.0	6672.0	-727.0	-99332.0	756	-581.509765625	-96.54484558105469	0.0	2016.0	1968.0	2576.0	188	174	171	181	1549315006378	both
1970-01-01 00:00:27.181	0.0	0.25	0.0	0.0	3	77	-66	20	-88	98496	526	0.0920962691307068	-61.99473190307617	0.0	0.0	6498.0	-726.0	-99311.0	757	-608.583740234375	-109.23347473144531	0.0	2048.0	1944.0	2560.0	188	174	173	177	1549329036499	both
1970-01-01 00:00:27.211	0.0	0.25	0.0	0.0	3	77	-70	20	-80	98467	526	0.088326096534729	-60.7203140258789	0.0	0.0	6306.0	-654.0	-99368.0	755	-653.5326538085938	-114.88803100585938	0.0	2120.0	1972.0	2564.0	187	179	170	180	1549344066528	both
1970-01-01 00:00:27.242	0.0	0.25	0.0	0.0	3	77	-71	21	-85	98493	526	0.08638209104537964	-60.35995483398438	0.0	0.0	6112.0	-560.0	-99384.0	752	-705.1148681640625	-122.51023864746094	0.0	2148.0	2032.0	2560.0	189	179	172	179	1549359096801	both
1970-01-01 00:00:27.272	0.0	0.25	0.0	0.0	3	77	-75	19	-83	98505	526	0.08487124741077423	-59.31036376953125	0.0	0.0	5912.0	-398.0	-99408.0	752	-742.2190551757812	-118.31340026855469	0.0	2136.0	2084.0	2576.0	188	182	171	178	1549373126770	both
1970-01-01 00:00:27.337	0.0	0.25	0.0	0.0	3	77	-69	15	-87	98458	526	0.07953429967164992	-58.96776962280274	0.0	0.0	5453.0	-38.0	-99509.0	751	-822.7948608398438	-138.40348815917972	0.0	2148.0	2064.0	2576.0	187	186	168	176	1549405191894	both
1970-01-01 00:00:27.367	0.0	0.25	0.0	0.0	3	77	-68	22	-88	98487	526	0.08017951250076294	-58.132240295410156	0.0	0.0	5272.0	204.0	-99552.0	750	-859.3178100585938	-129.8963623046875	0.0	2144.0	2072.0	2560.0	186	188	169	175	1549420222106	both
1970-01-01 00:00:27.427	0.0	0.25	0.0	0.0	3	77	-69	21	-85	98467	526	0.07562127709388733	-55.73876571655274	0.0	0.0	4995.0	621.0	-99728.0	748	-936.9566650390624	-130.44969177246094	0.0	2104.0	2024.0	2560.0	182	194	165	178	1549449282226	both
1970-01-01 00:00:27.457	0.0	0.25	0.0	0.0	3	77	-70	22	-84	98478	526	0.07597227394580841	-55.58505630493164	0.0	0.0	4916.0	833.0	-99743.0	747	-941.18408203125	-124.78084564208984	0.0	2064.0	2032.0	2568.0	190	186	173	170	1549464312347	both
1970-01-01 00:00:27.488	0.0	0.25	0.0	0.0	3	77	-73	19	-87	98476	526	0.0732717290520668	-53.7398681640625	0.0	0.0	4891.0	1083.0	-99772.0	743	-981.573974609375	-125.07904052734376	0.0	2036.0	2092.0	2592.0	188	192	174	171	1549479342529	both
1970-01-01 00:00:27.518	0.0	0.25	0.0	0.0	3	77	-74	24	-84	98481	526	0.0755467563867569	-53.09056854248047	0.0	0.0	4871.0	1349.0	-99805.0	741	-984.0458984375	-101.37060546875	0.0	2036.0	2144.0	2584.0	188	191	176	170	1549493372650	both
1970-01-01 00:00:27.553	0.0	0.25	0.0	0.0	3	77	-69	17	-85	98481	526	0.07676307111978531	-48.663368225097656	0.0	0.0	4926.0	1611.0	-99831.0	740	-1017.4834594726562	-47.73560333251953	0.0	2068.0	2024.0	2600.0	188	192	174	170	1549511407745	both
1970-01-01 00:00:27.582	0.0	0.25	0.0	0.0	3	77	-81	21	-81	98493	526	0.07583951950073242	-45.2547492980957	0.0	0.0	4944.0	1679.0	-99866.0	738	-1021.3104248046876	-10.722086906433104	0.0	2060.0	2064.0	2584.0	188	192	173	172	1549525437622	both
1970-01-01 00:00:27.613	0.0	0.25	0.0	0.0	3	77	-74	22	-82	98496	526	0.07613397389650345	-44.39240646362305	0.0	0.0	4915.0	1819.0	-99854.0	737	-989.205810546875	-15.415946006774902	0.0	2092.0	2100.0	2584.0	191	190	175	168	1549540467803	both
1970-01-01 00:00:27.678	0.0	0.25	0.0	0.0	3	77	-78	22	-82	98484	526	0.07779068499803543	-43.329010009765625	0.0	0.0	5158.0	1921.0	-99992.0	737	-1007.0845947265624	6.867460250854492	0.0	2076.0	1960.0	2568.0	191	187	176	169	1549572533294	both
1970-01-01 00:00:27.741	0.0	0.25	0.0	0.0	3	77	-73	19	-83	98473	526	0.07926195114850998	-42.25199890136719	0.0	0.0	5605.0	1836.0	-99949.0	736	-1133.9627685546875	7.3307247161865225	0.0	2068.0	1944.0	2580.0	193	183	177	170	1549601593261	both
1970-01-01 00:00:27.773	0.0	0.25	0.0	0.0	3	77	-71	21	-83	98470	526	0.07988912612199782	-41.912593841552734	0.0	0.0	5915.0	1586.0	-99901.0	737	-1240.452880859375	-10.273601531982422	0.0	2144.0	2020.0	2564.0	191	183	176	172	1549618628417	both
1970-01-01 00:00:27.804	0.0	0.25	0.0	0.0	3	77	-68	32	-80	98481	526	0.08033381402492523	-41.68610000610352	0.0	0.0	6105.0	1357.0	-99832.0	738	-1277.2554931640625	-7.8228111267089835	0.0	2092.0	1980.0	2572.0	192	183	173	172	1549633658782	both
1970-01-01 00:00:27.869	0.0	0.25	0.0	0.0	3	77	-72	26	-84	98476	526	0.08145713061094284	-41.68800735473633	0.0	0.0	6119.0	825.0	-99769.0	738	-1301.930419921875	-12.6821870803833	0.0	2136.0	2024.0	2560.0	197	183	172	168	1549665723876	both
1970-01-01 00:00:27.920	0.0	0.25	0.0	0.0	3	77	-70	28	-84	98481	526	0.08208854496479034	-41.65233612060547	0.0	0.0	6084.0	659.0	-99814.0	740	-1294.1529541015625	-30.7502555847168	0.0	2096.0	2036.0	2564.0	188	190	164	175	1549679753601	both
1970-01-01 00:00:27.953	0.0	0.25	0.0	0.0	3	77	-68	22	-82	98505	526	0.08296108990907669	-41.76937103271485	0.0	0.0	6171.0	463.0	-99785.0	743	-1227.2459716796875	-11.139572143554688	0.0	2100.0	1996.0	2556.0	190	186	167	172	1549706808685	both
1970-01-01 00:00:28.922	0.0	0.25	0.0	0.0	3	77	-68	-4	-94	98478	526	0.09151794761419296	-48.32286834716797	0.0	0.0	-4104.0	-917.0	-98756.0	784	-605.9678344726562	61.26742172241211	0.0	2080.0	2084.0	2568.0	196	186	152	163	1550715776733	both
1970-01-01 00:00:28.987	0.0	0.25	0.0	0.0	3	77	-66	-4	-88	98493	526	0.09164216369390488	-48.42515182495117	0.0	0.0	-715.0	-768.0	-98799.0	784	-571.416748046875	69.84825134277344	0.0	2116.0	2136.0	2540.0	188	178	164	168	1550747841888	both
1970-01-01 00:00:29.022	0.0	0.25	0.0	0.0	3	77	-68	6	-92	98499	526	0.09170246124267578	-48.45787811279297	0.0	0.0	1443.0	-744.0	-98823.0	784	-568.236328125	92.75807189941406	0.0	2064.0	2048.0	2552.0	189	173	168	170	1550764876861	both
1970-01-01 00:00:29.057	0.0	0.25	0.0	0.0	3	77	-65	9	-91	98490	526	0.07620451599359512	-10.336054801940918	0.0	0.0	3459.0	-763.0	-98909.0	786	-580.9910278320312	83.60104370117188	0.0	2060.0	2012.0	2564.0	181	178	163	178	1550781912048	both
1970-01-01 00:00:29.087	0.0	0.25	0.0	0.0	3	77	-63	15	-91	98467	526	0.07613832503557205	-6.145114421844482	0.0	0.0	4983.0	-822.0	-99017.0	788	-606.530029296875	72.8040542602539	0.0	2104.0	1996.0	2548.0	180	176	163	179	1550796942199	both
1970-01-01 00:00:29.117	0.0	0.25	0.0	0.0	3	77	-65	15	-85	98493	526	0.07511156052350998	-7.799668788909912	0.0	0.0	6319.0	-814.0	-99037.0	788	-589.1829223632812	58.24204635620117	0.0	2112.0	1988.0	2544.0	184	173	170	175	1550810972076	both
1970-01-01 00:00:29.147	0.0	0.25	0.0	0.0	3	77	-67	17	-83	98473	526	0.0765736922621727	-8.47883415222168	0.0	0.0	7380.0	-767.0	-99029.0	791	-596.0774536132812	61.5631332397461	0.0	2064.0	2020.0	2560.0	188	170	172	171	1551361002166	both
1970-01-01 00:00:29.178	0.0	0.25	0.0	0.0	3	77	-67	13	-87	98493	526	0.07361257821321487	-8.36170768737793	0.0	0.0	8243.0	-739.0	-99021.0	794	-612.427001953125	34.26840591430664	0.0	2012.0	2076.0	2568.0	189	169	173	169	1551376032989	both
1970-01-01 00:00:29.212	0.0	0.25	0.0	0.0	3	77	-71	21	-83	98487	526	0.07714804261922836	-8.025232315063478	0.0	0.0	9029.0	-757.0	-99032.0	793	-643.3342895507812	54.2525634765625	0.0	2088.0	2004.0	2552.0	189	171	172	172	1551392067382	both
1970-01-01 00:00:29.243	0.0	0.25	0.0	0.0	3	77	-69	25	-83	98484	526	0.07672435790300369	-8.865802764892578	0.0	0.0	9587.0	-765.0	-99112.0	793	-663.246826171875	47.66664505004883	0.0	2032.0	2060.0	2564.0	185	177	168	178	1551407097869	both
1970-01-01 00:00:29.277	0.0	0.25	0.0	0.0	3	77	-69	21	-87	98487	526	0.07739091664552689	-8.056584358215332	0.0	0.0	10047.0	-739.0	-99113.0	792	-706.7562866210938	47.87422180175781	0.0	2096.0	2028.0	2560.0	189	175	172	174	1551424132507	both
1970-01-01 00:00:29.308	0.0	0.25	0.0	0.0	3	77	-72	26	-86	98478	526	0.07797888666391373	-8.393708229064941	0.0	0.0	10282.0	-721.0	-99131.0	791	-742.0562133789062	50.50489807128906	0.0	2068.0	2064.0	2568.0	188	178	169	176	1551439162811	both
1970-01-01 00:00:29.338	0.0	0.25	0.0	0.0	3	77	-70	20	-84	98473	526	0.07858861237764359	-7.584202766418457	0.0	0.0	10461.0	-659.0	-99168.0	789	-777.1769409179688	50.76357650756836	0.0	2056.0	2068.0	2552.0	188	179	171	177	1551454192932	both
1970-01-01 00:00:29.404	0.0	0.25	0.0	0.0	3	77	-63	25	-83	98499	526	0.07978505641222	-7.015891075134277	0.0	0.0	10594.0	-517.0	-99197.0	785	-857.6695556640625	56.83908081054688	0.0	2084.0	2092.0	2540.0	193	180	174	173	1551486258239	both
1970-01-01 00:00:29.563	0.0	0.25	0.0	0.0	3	77	-68	34	-82	98473	526	0.08337634056806564	-2.6472110748291016	0.0	0.0	10065.0	-40.0	-99243.0	771	-1101.6192626953123	63.35210800170898	0.0	2108.0	2128.0	2544.0	191	190	167	177	1551564418548	both
1970-01-01 00:00:29.594	0.0	0.25	0.0	0.0	3	77	-69	31	-81	98461	526	0.08398710936307907	-3.863404750823975	0.0	0.0	10002.0	1.0	-99256.0	768	-1115.7327880859377	64.48822021484375	0.0	2116.0	2112.0	2568.0	196	185	173	173	1551578448486	both
1970-01-01 00:00:29.624	0.0	0.25	0.0	0.0	3	77	-68	32	-84	98473	526	0.08484452217817308	-4.236520767211913	0.0	0.0	9909.0	4.0	-99267.0	764	-1137.3311767578125	66.21477508544922	0.0	2072.0	2104.0	2584.0	196	187	172	175	1551593478485	both
1970-01-01 00:00:29.684	0.0	0.25	0.0	0.0	3	77	-64	28	-84	98473	526	0.08729321509599686	-5.480613231658936	0.0	0.0	9878.0	-21.0	-99198.0	758	-1178.915771484375	88.46839904785156	0.0	2028.0	2132.0	2588.0	200	183	174	173	1551623538848	both
1970-01-01 00:00:29.840	0.0	0.25	0.0	0.0	3	77	-65	25	-81	98518	526	0.08903936296701431	2.0216512680053706	0.0	0.0	9941.0	-253.0	-99088.0	745	-1467.89599609375	59.9649543762207	0.0	2104.0	1980.0	2564.0	202	182	177	172	1551699694335	both
1970-01-01 00:00:29.870	0.0	0.25	0.0	0.0	3	76	-70	38	-82	98481	526	0.08816670626401901	-0.9244053959846495	0.0	0.0	9918.0	-302.0	-99071.0	743	-1464.822998046875	54.81038284301758	0.0	2088.0	1936.0	2580.0	202	185	173	175	1551713724273	both
1970-01-01 00:00:29.935	0.0	0.25	0.0	0.0	3	76	-77	35	-81	98470	526	0.08931823819875717	-2.6412360668182373	0.0	0.0	9894.0	-266.0	-99037.0	740	-1437.2154541015625	45.47724533081055	0.0	2092.0	2052.0	2572.0	204	180	180	168	1551745789550	both
1970-01-01 00:00:29.970	0.0	0.25	0.0	0.0	3	76	-71	37	-89	98535	526	0.09204427152872086	-3.440796375274658	0.0	0.0	9948.0	-180.0	-99164.0	738	-1459.6602783203125	67.30088043212889	0.0	2120.0	2060.0	2560.0	193	191	170	179	1551762824707	both
1970-01-01 00:00:29.990	0.0	0.0	0.0	0.0	3	76	-72	32	-88	98464	526	0.09041348099708556	-2.7318100929260254	0.0	0.0	9933.0	-144.0	-99197.0	738	-1473.69482421875	72.38365173339844	0.0	2128.0	1988.0	2576.0	195	190	169	178	1551772844757	both
1970-01-01 00:00:31.376	0.0	-0.25	0.0	0.0	3	76	-75	9	-97	98470	525	0.10301274806261064	-34.23686981201172	0.0	0.0	602.0	-189.0	-99261.0	772	-191.07432556152344	18.512012481689453	0.0	1988.0	2040.0	2596.0	192	185	163	166	1553519228881	both
1970-01-01 00:00:31.409	0.0	-0.25	0.0	0.0	3	76	-69	1	-95	98452	525	0.104804664850235	-37.76591873168945	0.0	0.0	409.0	-310.0	-99305.0	771	-147.83030700683594	3.722926378250122	0.0	1988.0	2020.0	2600.0	186	178	169	173	1553536264007	both
1970-01-01 00:00:31.439	0.0	-0.25	0.0	0.0	3	76	-76	0	-102	98497	525	0.10492441803216934	-39.00508117675781	0.0	0.0	416.0	-358.0	-99302.0	770	-122.90876007080078	-5.2445945739746085	0.0	1968.0	2048.0	2584.0	185	173	176	174	1553551293884	both
1970-01-01 00:00:31.504	0.0	-0.25	0.0	0.0	3	76	-74	2	-94	98467	526	0.10604198276996613	-39.91619873046875	0.0	0.0	-151.0	-327.0	-99352.0	769	-98.97107696533205	-3.659184217453003	0.0	1972.0	2032.0	2580.0	182	175	173	177	1553583359161	both
1970-01-01 00:00:31.600	0.0	-0.25	0.0	0.0	3	76	-70	-4	-98	98490	525	0.10755481570959093	-43.46726608276367	0.0	0.0	-2628.0	-234.0	-99343.0	768	-28.85553932189941	-26.231111526489254	0.0	2020.0	2028.0	2572.0	185	176	173	173	1553629454345	both
1970-01-01 00:00:31.632	0.0	-0.25	0.0	0.0	3	76	-72	-8	-94	98467	525	0.10808675736188887	-44.03943252563477	0.0	0.0	-3486.0	-143.0	-99364.0	765	2.816993236541748	-28.59428787231445	0.0	2072.0	2044.0	2556.0	186	179	172	173	1553644484497	both
1970-01-01 00:00:31.661	0.0	-0.25	0.0	0.0	3	76	-77	-9	-95	98487	525	0.10905130207538603	-44.94159698486328	0.0	0.0	-4295.0	-102.0	-99408.0	767	29.72229766845703	-28.87829971313477	0.0	2100.0	2052.0	2572.0	184	179	170	174	1553659514831	both
1970-01-01 00:00:31.695	0.0	-0.25	0.0	0.0	3	76	-71	-11	-95	98484	525	0.10993099212646484	-45.843727111816406	0.0	0.0	-5077.0	-57.0	-99373.0	764	62.31878662109375	-29.6380558013916	0.0	2068.0	2000.0	2560.0	188	178	173	172	1553676549865	both
1970-01-01 00:00:31.730	0.0	-0.25	0.0	0.0	3	76	-76	-18	-96	98484	525	0.1107586994767189	-46.14532470703125	0.0	0.0	-5728.0	-20.0	-99364.0	765	101.15532684326172	-27.8106746673584	0.0	2056.0	2016.0	2564.0	187	177	173	172	1553693584869	both
1970-01-01 00:00:31.763	0.0	-0.25	0.0	0.0	3	76	-77	-7	-95	98487	525	0.112863689661026	-47.55382537841797	0.0	0.0	-6181.0	-45.0	-99367.0	764	149.27203369140625	-24.5980224609375	0.0	2080.0	1984.0	2552.0	186	177	172	175	1553708615051	both
1970-01-01 00:00:31.795	0.0	-0.25	0.0	0.0	3	76	-77	-11	-95	98487	525	0.11311013251543045	-48.88233947753906	0.0	0.0	-6546.0	-39.0	-99405.0	763	210.1260070800781	-34.200332641601555	0.0	2064.0	2056.0	2556.0	183	179	172	178	1553725649902	both
1970-01-01 00:00:31.831	0.0	-0.25	0.0	0.0	3	76	-74	-14	-96	98500	525	0.11519394814968108	-49.91231918334961	0.0	0.0	-6780.0	-58.0	-99432.0	765	269.70068359375	-35.23237991333008	0.0	2024.0	2136.0	2564.0	181	176	172	179	1553742685089	both
1970-01-01 00:00:31.860	0.0	-0.25	0.0	0.0	3	76	-74	-18	-102	98478	525	0.11572110652923585	-50.69672393798828	0.0	0.0	-6891.0	-36.0	-99396.0	764	318.64324951171875	-36.99226760864258	0.0	2052.0	2100.0	2560.0	183	174	177	176	1553757715148	both
1970-01-01 00:00:31.891	0.0	-0.25	0.0	0.0	3	76	-74	-18	-98	98476	525	0.11770504713058473	-51.85163497924805	0.0	0.0	-6905.0	55.0	-99368.0	764	370.4430236816406	-31.292110443115234	0.0	2072.0	2028.0	2556.0	181	174	177	176	1553771745391	both
1970-01-01 00:00:31.925	0.0	-0.25	0.0	0.0	3	76	-71	-15	-101	98494	525	0.1191781610250473	-53.06266403198242	0.0	0.0	-6827.0	24.0	-99365.0	763	437.4002685546875	-34.234664916992195	0.0	2028.0	2120.0	2556.0	180	174	177	179	1553788780242	both
1970-01-01 00:00:31.956	0.0	-0.25	0.0	0.0	3	76	-78	-22	-94	98490	526	0.11987952888011932	-54.37678146362305	0.0	0.0	-6747.0	12.0	-99391.0	762	487.8244934082031	-45.02898406982422	0.0	2044.0	2060.0	2556.0	178	175	177	181	1553803810394	both
1970-01-01 00:00:31.986	0.0	-0.25	0.0	0.0	3	76	-79	-21	-99	98470	525	0.12130548804998398	-55.05188751220703	0.0	0.0	-6599.0	59.0	-99420.0	762	528.8233642578125	-47.06555557250977	0.0	2064.0	2000.0	2572.0	179	172	180	180	1553818840454	both
1970-01-01 00:00:32.052	0.0	-0.25	0.0	0.0	3	76	-76	-18	-96	98484	525	0.12610886991024015	-56.33079147338867	0.0	0.0	-6328.0	44.0	-99408.0	764	629.1493530273438	-33.55843734741211	0.0	2060.0	2024.0	2560.0	177	168	180	181	1553850905853	both
1970-01-01 00:00:32.084	0.0	-0.25	0.0	0.0	3	76	-69	-15	-101	98484	525	0.12762099504470825	-56.75800323486328	0.0	0.0	-6187.0	57.0	-99426.0	763	665.7651977539062	-29.581378936767575	0.0	2096.0	1984.0	2568.0	175	170	179	184	1553864935760	both
1970-01-01 00:00:32.151	0.0	-0.25	0.0	0.0	3	76	-71	-15	-93	98484	525	0.12955403327941895	-58.30404663085938	0.0	0.0	-5962.0	143.0	-99451.0	760	736.9669799804688	-39.13921737670898	0.0	1976.0	2080.0	2568.0	175	170	183	183	1554434005950	both
1970-01-01 00:00:32.196	0.0	-0.25	0.0	0.0	3	76	-73	-21	-97	98473	525	0.13225536048412326	-59.261619567871094	0.0	0.0	-5901.0	198.0	-99434.0	760	773.0507202148438	-40.23019409179688	0.0	1976.0	2056.0	2568.0	177	168	186	181	1554444026367	both
1970-01-01 00:00:32.226	0.0	-0.25	0.0	0.0	3	76	-74	-14	-94	98476	525	0.1335533857345581	-59.63405990600586	0.0	0.0	-5708.0	434.0	-99475.0	756	822.6641845703125	-34.30121612548828	0.0	2116.0	2036.0	2556.0	172	172	185	186	1554471081085	both
1970-01-01 00:00:32.258	0.0	-0.25	0.0	0.0	3	76	-73	-17	-99	98473	525	0.1350230872631073	-60.66870498657226	0.0	0.0	-5601.0	586.0	-99512.0	755	858.239990234375	-32.75576019287109	0.0	2084.0	2040.0	2552.0	169	174	184	187	1554486111450	both
1970-01-01 00:00:32.322	0.0	-0.25	0.0	0.0	3	76	-73	-17	-93	98473	525	0.13738144934177401	-60.7530517578125	0.0	0.0	-5347.0	786.0	-99480.0	752	917.735107421875	-19.214902877807614	0.0	2072.0	2056.0	2556.0	172	169	187	186	1554518176452	both
1970-01-01 00:00:32.417	0.0	-0.25	0.0	0.0	3	76	-76	-14	-96	98497	525	0.14239731431007385	-61.77106475830078	0.0	0.0	-5212.0	781.0	-99577.0	743	971.1852416992188	1.658511519432068	0.0	2000.0	2080.0	2576.0	172	171	187	191	1554564271850	both
1970-01-01 00:00:32.448	0.0	-0.25	0.0	0.0	3	76	-74	-12	-94	98503	525	0.14329305291175842	-61.7314338684082	0.0	0.0	-5202.0	666.0	-99591.0	742	992.7630615234376	13.43939971923828	0.0	1992.0	2068.0	2596.0	172	170	187	191	1554579301788	both
1970-01-01 00:00:32.482	0.0	-0.25	0.0	0.0	3	76	-73	-15	-95	98487	525	0.14420972764492035	-62.479881286621094	0.0	0.0	-5127.0	479.0	-99657.0	739	1026.455322265625	14.14647102355957	0.0	1968.0	2088.0	2580.0	170	170	187	195	1554596336944	both
1970-01-01 00:00:32.514	0.0	-0.25	0.0	0.0	3	76	-71	-13	-101	98481	525	0.1430371105670929	-61.83434677124024	0.0	0.0	-5081.0	344.0	-99686.0	736	1010.3071899414062	17.426429748535153	0.0	1988.0	2064.0	2596.0	174	168	188	193	1554611366973	both
1970-01-01 00:00:32.547	0.0	-0.25	0.0	0.0	3	76	-73	-9	-97	98497	525	0.14149460196495056	-63.35619354248047	0.0	0.0	-5045.0	161.0	-99680.0	733	1049.2503662109377	-14.21022129058838	0.0	1960.0	2064.0	2572.0	178	163	194	189	1554628402038	both
1970-01-01 00:00:32.613	0.0	-0.25	0.0	0.0	3	76	-79	-15	-99	98467	525	0.14029164612293246	-63.48212814331055	0.0	0.0	-5092.0	-161.0	-99778.0	729	1188.9613037109375	-53.62366104125977	0.0	1984.0	2080.0	2572.0	171	170	186	198	1554660467437	both
1970-01-01 00:00:32.744	0.0	-0.25	0.0	0.0	3	76	-65	-13	-101	98478	525	0.13876907527446747	-63.74024963378906	0.0	0.0	-5589.0	-579.0	-99894.0	723	1221.9388427734375	-38.51104736328125	0.0	1948.0	2072.0	2592.0	174	169	186	196	1554723597747	both
1970-01-01 00:00:32.809	0.0	-0.25	0.0	0.0	3	76	-71	-17	-95	98478	525	0.1378149539232254	-63.82102966308594	0.0	0.0	-5858.0	-731.0	-99905.0	720	1387.5970458984375	-41.19222259521485	0.0	2024.0	2076.0	2592.0	177	167	188	195	1554755662841	both
1970-01-01 00:00:32.843	0.0	-0.25	0.0	0.0	3	76	-69	-17	-97	98487	525	0.16039741039276126	-70.98596954345703	0.0	0.0	-5973.0	-726.0	-99995.0	720	1450.730224609375	-51.78459548950195	0.0	1992.0	2084.0	2580.0	167	175	180	203	1554772698059	both
1970-01-01 00:00:32.875	0.0	-0.25	0.0	0.0	3	76	-68	-14	-92	98491	525	0.160902738571167	-71.34786224365234	0.0	0.0	-6165.0	-715.0	-100022.0	718	1456.0833740234375	-56.35986709594727	0.0	2036.0	2056.0	2584.0	172	173	183	200	1554787728057	both
1970-01-01 00:00:34.073	0.0	-0.25	0.0	0.0	3	76	-66	8	-90	98481	525	0.17270272970199585	-74.67137908935547	0.0	0.0	2122.0	651.0	-99339.0	725	98.20379638671876	-5.005385398864746	0.0	2096.0	2076.0	2568.0	182	166	193	189	1555908926483	both
1970-01-01 00:00:34.107	0.0	-0.25	0.0	0.0	3	76	-73	5	-85	98484	525	0.1721324771642685	-74.44572448730469	0.0	0.0	812.0	580.0	-99317.0	724	88.48261260986328	-2.678811550140381	0.0	2056.0	2016.0	2572.0	182	167	192	187	1555925961822	both
1970-01-01 00:00:34.172	0.0	-0.25	0.0	0.0	3	76	-71	-7	-89	98478	525	0.16996237635612488	-73.40191650390625	0.0	0.0	-2280.0	435.0	-99214.0	719	58.73491287231445	15.477642059326172	0.0	2084.0	2012.0	2596.0	188	170	188	183	1556493026885	both
1970-01-01 00:00:34.202	0.0	-0.25	0.0	0.0	3	76	-69	-1	-87	98481	525	0.17002175748348236	-73.60478210449219	0.0	0.0	-3732.0	368.0	-99162.0	716	72.30449676513672	13.62067985534668	0.0	2064.0	2024.0	2588.0	190	172	189	182	1556507056915	both
1970-01-01 00:00:34.233	0.0	-0.25	0.0	0.0	3	76	-68	-14	-86	98503	525	0.16797862946987152	-73.36442565917969	0.0	0.0	-5068.0	405.0	-99100.0	716	77.31617736816406	10.534337997436523	0.0	2036.0	2044.0	2580.0	190	172	191	178	1556522086914	both
1970-01-01 00:00:34.267	0.0	-0.25	0.0	0.0	3	76	-68	-14	-88	98500	525	0.16780035197734833	-72.75037384033203	0.0	0.0	-6542.0	420.0	-99011.0	713	95.7014389038086	21.053171157836914	0.0	2096.0	2044.0	2596.0	195	172	190	177	1556539122161	both
1970-01-01 00:00:34.298	0.0	-0.25	0.0	0.0	3	76	-74	-14	-84	98491	525	0.16749057173728946	-72.6082992553711	0.0	0.0	-7616.0	403.0	-98995.0	712	123.70768737792969	24.10718536376953	0.0	2080.0	2044.0	2588.0	191	176	188	181	1556554152313	both
1970-01-01 00:00:34.337	0.0	-0.25	0.0	0.0	3	76	-69	-15	-87	98467	525	0.16684508323669436	-72.5390396118164	0.0	0.0	-8076.0	432.0	-98984.0	712	137.69825744628906	25.64579772949219	0.0	2076.0	2036.0	2592.0	190	177	189	180	1556561167358	both
1970-01-01 00:00:34.433	0.0	-0.25	0.0	0.0	3	76	-68	-24	-90	98491	525	0.16464340686798096	-71.07013702392578	0.0	0.0	-10481.0	298.0	-98777.0	717	286.9838562011719	49.4716796875	0.0	2088.0	1992.0	2600.0	189	173	187	183	1556620287567	both
1970-01-01 00:00:34.499	0.0	-0.25	0.0	0.0	3	76	-72	-22	-88	98494	525	0.1634463220834732	-70.7493667602539	0.0	0.0	-10926.0	199.0	-98733.0	724	371.6218566894531	44.89476013183594	0.0	2140.0	2004.0	2588.0	184	172	186	183	1556652352935	both
1970-01-01 00:00:34.533	0.0	-0.25	0.0	0.0	3	76	-73	-25	-83	98494	525	0.16241593658924106	-69.98261260986328	0.0	0.0	-11056.0	148.0	-98680.0	726	404.0708923339844	53.35595703125	0.0	2088.0	2056.0	2568.0	189	167	190	179	1556669387817	both
